114, 114, 114, 58, 95, 58, 114, 114, 114, 114, 95, 114, 95, 114, 58, 95, 114, 114, 114, 114, 114, 114, 114, 114, 114, 95, 95, 114, 127, 95, 114, 58, 58, 114, 114, 114, 95, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114, 95, 95, 114, 114, 114, 114, 58, 114, 95, 114, 95, 114, 114, 114, 114, 114, 114, 114, 95, 114, 114, 58, 114, 95, 114, 114, 114, 114, 95, 114, 95, 114, 114, 95, 114, 95, 114, 114, 95, 114, 58, 114, 114, 114, 95, 114, 114, 114, 114, 114, 114, 114, 114, 95, 114, 114, 114, 114, 114, 95, 95, 114, 58, 114, 114, 114, 114, 95, 114, 58, 58, 114, 114
115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115
116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116
117, 117, 117, 93, 12, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 12, 117, 117, 117, 117, 117, 117, 117, 12, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 12, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 12, 117, 117, 117, 117, 117, 117, 117, 117, 117, 12, 117, 117, 117, 117, 117, 117, 117, 117, 117, 12, 117, 93, 117, 117, 117, 12, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 12, 117, 117, 93, 117, 117
118, 118, 118, 67, 112, 67, 118, 118, 118, 118, 118, 118, 118, 118, 67, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 112, 118, 118, 67, 118, 118, 118, 118, 112, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 112, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 112, 118, 118, 118, 118, 118, 118, 118, 118, 118, 112, 118, 118, 118, 118, 118, 118, 118, 118, 118, 112, 118, 67, 118, 118, 118, 112, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 67, 118, 118, 118, 118, 112, 118, 67, 67, 118, 118
61, 119, 119, 61, 8, 61, 119, 119, 119, 8, 8, 119, 8, 119, 61, 8, 119, 119, 119, 119, 119, 119, 119, 119, 119, 8, 8, 119, 92, 8, 119, 61, 61, 119, 119, 119, 8, 119, 119, 119, 119, 119, 119, 8, 119, 119, 119, 8, 8, 119, 119, 119, 119, 61, 119, 8, 119, 8, 119, 119, 8, 119, 8, 119, 61, 8, 119, 119, 61, 8, 8, 61, 119, 119, 119, 8, 119, 8, 119, 119, 8, 119, 8, 119, 8, 8, 119, 61, 119, 119, 119, 8, 119, 119, 8, 119, 119, 119, 119, 8, 8, 119, 119, 61, 119, 61, 8, 8, 61, 61, 119, 119, 119, 119, 8, 119, 61, 61, 119, 119
120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120
2, 38, 121, 21, 76, 21, 121, 2, 121, 41, 59, 2, 99, 121, 21, 99, 2, 38, 38, 121, 121, 121, 121, 121, 2, 59, 59, 121, 107, 99, 2, 21, 21, 38, 121, 121, 99, 38, 121, 121, 38, 20, 38, 41, 20, 38, 2, 59, 99, 2, 121, 121, 121, 21, 2, 59, 2, 99, 121, 121, 41, 121, 41, 2, 2, 76, 38, 20, 21, 41, 99, 2, 121, 2, 121, 99, 2, 99, 121, 2, 59, 121, 99, 121, 20, 99, 121, 21, 121, 2, 2, 76, 2, 121, 20, 121, 121, 121, 121, 20, 99, 20, 38, 2, 121, 2, 59, 41, 2, 21, 121, 2, 38, 121, 76, 121, 21, 21, 2, 38
103, 122, 122, 103, 9, 103, 122, 122, 122, 24, 24, 122, 24, 122, 103, 24, 122, 122, 122, 122, 122, 122, 122, 122, 122, 24, 24, 122, 35, 24, 122, 103, 103, 122, 122, 122, 24, 122, 122, 122, 122, 24, 122, 24, 24, 122, 122, 24, 24, 122, 122, 122, 122, 103, 122, 24, 103, 24, 122, 122, 24, 122, 24, 103, 103, 9, 122, 122, 103, 24, 24, 103, 122, 122, 122, 24, 122, 24, 122, 122, 24, 122, 24, 122, 24, 24, 122, 103, 122, 122, 122, 9, 122, 122, 24, 122, 122, 122, 122, 24, 24, 24, 122, 103, 122, 103, 24, 24, 103, 103, 122, 122, 122, 122, 9, 122, 103, 103, 122, 122
123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123
70, 124, 124, 3, 21, 3, 124, 18, 124, 28, 28, 18, 57, 18, 70, 57, 18, 28, 28, 124, 124, 124, 18, 124, 18, 28, 57, 124, 21, 57, 18, 70, 70, 28, 124, 124, 57, 28, 124, 124, 28, 28, 28, 28, 28, 28, 18, 28, 57, 18, 124, 124, 124, 70, 18, 28, 70, 57, 124, 124, 28, 18, 28, 70, 70, 21, 28, 28, 70, 28, 57, 70, 18, 18, 124, 57, 18, 57, 124, 18, 28, 124, 57, 124, 28, 57, 124, 3, 124, 18, 18, 21, 18, 124, 28, 124, 124, 124, 124, 28, 57, 28, 28, 70, 124, 70, 28, 28, 70, 70, 124, 18, 28, 124, 21, 124, 3, 3, 18, 124
125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125
126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126
95, 127, 127, 114, 4, 95, 127, 95, 127, 86, 86, 95, 86, 127, 95, 86, 95, 86, 86, 127, 127, 127, 127, 127, 95, 86, 86, 127, 4, 86, 95, 95, 95, 127, 127, 127, 86, 86, 127, 127, 86, 86, 86, 86, 86, 127, 95, 86, 86, 95, 127, 127, 127, 95, 95, 86, 95, 86, 127, 127, 86, 127, 86, 95, 95, 4, 86, 86, 95, 86, 86, 95, 127, 127, 127, 86, 95, 86, 127, 95, 86, 127, 86, 127, 86, 86, 127, 114, 127, 95, 95, 86, 95, 127, 86, 127, 127, 127, 127, 86, 86, 86, 86, 95, 127, 95, 86, 86, 95, 95, 127, 95, 86, 127, 86, 127, 95, 95, 95, 127
